timestamp,city,latitude,longitude,pm25,temperature,humidity,wind_speed,traffic_speed,free_flow_speed,traffic_congestion,hour_of_day,day_of_week,is_weekend,is_rush_hour,hour_sin,hour_cos,pm25_rolling_mean_3h,pm25_rolling_std_3h,congestion_rolling_mean_3h,pm25_rolling_mean_6h,pm25_rolling_std_6h,congestion_rolling_mean_6h,pm25_rolling_mean_24h,pm25_rolling_std_24h,congestion_rolling_mean_24h,pm25_lag_1h,congestion_lag_1h,temperature_lag_1h,pm25_lag_3h,congestion_lag_3h,temperature_lag_3h,pm25_lag_6h,congestion_lag_6h,temperature_lag_6h,pm25_rate_of_change,congestion_rate_of_change,temperature_rate_of_change,pm25_pct_change,speed_gap,congestion_delta,congestion_delta_3h,pm25_trend,congestion_trend,wind_dispersion,humidity_wind_idx,pm25_normalized,congestion_normalized,weather_stress
2026-04-01 03:00:00+00:00,New York,40.7143,-74.006,1.25,12.3,61,8.34,22.1,27.6,19.93,3,2,0,0,0.7071067811865476,0.7071067811865476,1.213,0.198,25.653,1.107,0.171,22.12,3.49,2.685,29.147,1.0,27.68,12.83,1.0,22.01,12.08,1.44,19.84,12.28,0.25,-7.75,-0.53,0.25,5.5,-7.75,-2.08,-1,-1,0.148,7.227,0.0083,0.1993,0.049
2026-04-01 04:00:00+00:00,New York,40.7143,-74.006,1.0,11.73,63,7.85,24.1,27.4,12.04,4,2,0,0,0.8660254037844386,0.5000000000000001,1.083,0.144,19.883,1.107,0.171,21.158,3.296,2.69,28.774,1.25,19.93,12.3,1.39,29.35,12.27,1.0,17.81,10.27,-0.25,-7.89,-0.57,-0.2,3.3,-7.89,-17.31,-1,-1,0.126,7.925,0.0067,0.1204,0.0637
2026-04-01 05:00:00+00:00,New York,40.7143,-74.006,1.0,11.36,62,8.5,19.0,24.9,23.69,5,2,0,0,0.9659258262890683,0.25881904510252074,1.083,0.144,18.553,1.107,0.171,22.45,3.14,2.711,28.707,1.0,12.04,11.73,1.0,27.68,12.83,1.0,15.94,11.56,0.0,11.65,-0.37,0.0,5.9,11.65,-3.99,-1,1,0.116,7.209,0.0067,0.2369,0.0486
2026-04-01 06:00:00+00:00,New York,40.7143,-74.006,3.57,10.97,67,7.23,18.8,25.0,24.8,6,2,0,0,1.0,6.123233995736766e-17,1.857,1.484,20.177,1.535,1.01,22.915,3.152,2.712,28.658,1.0,23.69,11.36,1.25,19.93,12.3,1.0,22.01,12.08,2.57,1.11,-0.39,2.57,6.2,1.11,4.87,1,1,0.487,9.141,0.0238,0.248,0.0894
2026-04-01 07:00:00+00:00,New York,40.7143,-74.006,5.59,9.63,61,7.68,12.5,24.9,49.8,7,2,0,1,0.9659258262890683,-0.25881904510252063,3.387,2.3,32.763,2.235,1.928,26.323,2.977,2.379,28.541,3.57,24.8,10.97,1.0,12.04,11.73,1.39,29.35,12.27,2.02,25.0,-1.34,0.5658,12.4,25.0,37.76,1,1,0.719,7.841,0.0373,0.498,0.0619
2026-04-01 08:00:00+00:00,New York,40.7143,-74.006,4.81,8.9,66,7.64,11.9,24.8,52.02,8,2,0,1,0.8660254037844387,-0.4999999999999998,4.657,1.019,42.207,2.87,2.063,30.38,2.79,2.009,28.5,5.59,49.8,9.63,1.0,23.69,11.36,1.0,27.68,12.83,-0.78,2.22,-0.73,-0.1395,12.9,2.22,28.33,1,1,0.621,8.527,0.0321,0.5202,0.0765
2026-04-01 09:00:00+00:00,New York,40.7143,-74.006,6.05,8.08,71,7.64,14.7,25.5,42.35,9,2,0,1,0.7071067811865476,-0.7071067811865475,5.483,0.627,48.057,3.67,2.232,34.117,2.777,1.985,28.165,4.81,52.02,8.9,3.57,24.8,10.97,1.25,19.93,12.3,1.24,-9.67,-0.82,0.2578,10.8,-9.67,17.55,1,1,0.782,9.173,0.0403,0.4235,0.0901
2026-04-01 10:00:00+00:00,New York,40.7143,-74.006,1.0,6.81,64,7.09,19.3,24.6,21.54,10,2,0,0,0.49999999999999994,-0.8660254037844387,3.953,2.632,38.637,3.67,2.232,35.7,2.626,1.977,28.57,6.05,42.35,8.08,5.59,49.8,9.63,1.0,12.04,11.73,-5.05,-20.81,-1.27,-0.8347,5.3,-20.81,-28.26,1,1,0.139,8.901,0.0067,0.2154,0.0844
2026-04-01 11:00:00+00:00,New York,40.7143,-74.006,1.0,6.7,63,9.04,21.5,25.0,14.0,11,2,0,0,0.258819045102521,-0.9659258262890682,2.683,2.916,25.963,3.67,2.232,34.085,2.535,2.0,28.066,1.0,21.54,6.81,4.81,52.02,8.9,1.0,23.69,11.36,0.0,-7.54,-0.11,0.0,3.5,-7.54,-38.02,1,1,0.109,6.893,0.0067,0.14,0.0419
2026-04-01 12:00:00+00:00,New York,40.7143,-74.006,1.0,6.53,60,7.86,20.4,24.9,18.07,12,2,0,0,1.2246467991473532e-16,-1.0,1.0,0.0,17.87,3.242,2.487,32.963,2.437,2.016,28.046,1.0,14.0,6.7,6.05,42.35,8.08,3.57,24.8,10.97,0.0,4.07,-0.17,0.0,4.5,4.07,-24.28,-1,-1,0.126,7.538,0.0067,0.1807,0.0555
2026-04-01 13:00:00+00:00,New York,40.7143,-74.006,1.0,6.01,60,8.81,19.3,24.9,22.49,13,2,0,0,-0.2588190451025208,-0.9659258262890683,1.0,0.0,18.187,2.477,2.321,28.412,2.42,2.027,28.407,1.0,18.07,6.53,1.0,21.54,6.81,5.59,49.8,9.63,0.0,4.42,-0.52,0.0,5.6,4.42,0.95,-1,-1,0.112,6.734,0.0067,0.2249,0.0385
2026-04-01 14:00:00+00:00,New York,40.7143,-74.006,1.0,5.48,67,10.1,20.9,25.0,16.4,14,2,0,0,-0.4999999999999997,-0.8660254037844388,1.0,0.0,18.987,1.842,2.062,22.475,2.352,2.047,28.24,1.0,22.49,6.01,1.0,14.0,6.7,4.81,52.02,8.9,0.0,-6.09,-0.53,0.0,4.1,-6.09,2.4,-1,-1,0.098,6.569,0.0067,0.164,0.035
2026-04-01 15:00:00+00:00,New York,40.7143,-74.006,1.0,6.72,66,9.52,20.2,25.0,19.2,15,2,0,0,-0.7071067811865471,-0.7071067811865479,1.0,0.0,19.363,1.0,0.0,18.617,2.304,2.065,27.982,1.0,16.4,5.48,1.0,18.07,6.53,6.05,42.35,8.08,0.0,2.8,1.24,0.0,4.8,2.8,1.13,-1,-1,0.104,6.861,0.0067,0.192,0.0412
2026-04-01 16:00:00+00:00,New York,40.7143,-74.006,1.0,6.15,64,8.94,20.0,25.4,21.26,16,2,0,0,-0.8660254037844385,-0.5000000000000004,1.0,0.0,18.953,1.0,0.0,18.57,2.304,2.065,28.187,1.0,19.2,6.72,1.0,22.49,6.01,1.0,21.54,6.81,0.0,2.06,-0.57,0.0,5.4,2.06,-1.23,-1,-1,0.111,7.08,0.0067,0.2126,0.0458
2026-04-01 17:00:00+00:00,New York,40.7143,-74.006,5.27,7.74,60,9.08,14.5,24.5,40.82,17,2,0,1,-0.9659258262890683,-0.25881904510252063,2.423,2.465,27.093,1.712,1.743,23.04,2.225,1.901,27.72,1.0,21.26,6.15,1.0,16.4,5.48,1.0,14.0,6.7,4.27,19.56,1.59,4.27,10.0,19.56,24.42,-1,1,0.574,6.536,0.0351,0.4082,0.0343
2026-04-01 18:00:00+00:00,New York,40.7143,-74.006,1.0,7.35,64,11.29,14.2,24.9,42.97,18,2,0,1,-1.0,-1.8369701987210297e-16,2.423,2.465,35.017,1.712,1.743,27.19,2.08,1.853,27.161,5.27,40.82,7.74,1.0,19.2,6.72,1.0,18.07,6.53,-4.27,2.15,-0.39,-0.8102,10.7,2.15,23.77,1,1,0.088,5.619,0.0067,0.4297,0.0149
2026-04-01 19:00:00+00:00,New York,40.7143,-74.006,3.2,7.87,62,10.18,16.4,25.7,36.19,19,2,0,1,-0.9659258262890684,0.2588190451025203,3.157,2.135,39.993,2.078,1.794,29.473,1.982,1.72,26.611,1.0,42.97,7.35,1.0,21.26,6.15,1.0,22.49,6.01,2.2,-6.78,0.52,2.2,9.3,-6.78,14.93,1,1,0.311,6.031,0.0213,0.3619,0.0237
2026-04-01 20:00:00+00:00,New York,40.7143,-74.006,1.0,8.56,62,10.41,21.3,24.6,13.41,20,2,0,0,-0.8660254037844386,0.5000000000000001,1.733,1.27,30.857,2.078,1.794,28.975,1.982,1.72,25.984,3.2,36.19,7.87,5.27,40.82,7.74,1.0,16.4,5.48,-2.2,-22.78,0.69,-0.6875,3.3,-22.78,-27.41,1,1,0.095,5.899,0.0067,0.1341,0.0209
2026-04-01 21:00:00+00:00,New York,40.7143,-74.006,1.0,10.34,60,10.17,18.7,24.6,23.98,21,2,0,0,-0.7071067811865477,0.7071067811865474,1.733,1.27,24.527,2.078,1.794,29.772,1.964,1.728,26.156,1.0,13.41,8.56,1.0,42.97,7.35,1.0,19.2,6.72,0.0,10.57,1.78,0.0,5.9,10.57,-18.99,1,1,0.097,5.842,0.0067,0.2398,0.0197
2026-04-01 22:00:00+00:00,New York,40.7143,-74.006,6.62,11.59,54,4.46,19.7,25.1,21.51,22,2,0,0,-0.5000000000000004,0.8660254037844384,2.873,3.245,19.633,3.015,2.462,29.813,2.198,1.957,26.31,1.0,23.98,10.34,3.2,36.19,7.87,1.0,21.26,6.15,5.62,-2.47,1.25,5.62,5.4,-2.47,-14.68,1,1,1.452,11.842,0.0441,0.2151,0.1466
2026-04-01 23:00:00+00:00,New York,40.7143,-74.006,4.51,12.87,62,5.74,21.2,25.1,15.54,23,2,0,0,-0.25881904510252157,0.9659258262890681,4.043,2.839,20.343,2.888,2.339,25.6,2.344,1.995,26.294,6.62,21.51,11.59,1.0,13.41,8.56,5.27,40.82,7.74,-2.11,-5.97,1.28,-0.3187,3.9,-5.97,2.13,1,-1,0.772,10.616,0.0301,0.1554,0.1207
2026-04-02 00:00:00+00:00,New York,40.7143,-74.006,6.39,13.14,58,4.89,20.3,27.3,25.64,0,3,0,0,0.0,1.0,5.84,1.158,20.897,3.787,2.498,22.712,2.569,2.135,26.445,4.51,15.54,12.87,1.0,23.98,10.34,1.0,42.97,7.35,1.88,10.1,0.27,0.4169,7.0,10.1,1.66,1,-1,1.281,11.623,0.0426,0.2564,0.142
2026-04-02 01:00:00+00:00,New York,40.7143,-74.006,6.6,13.29,59,4.88,22.3,27.5,18.91,1,3,0,0,0.25881904510252074,0.9659258262890683,5.833,1.151,20.03,4.353,2.715,19.832,2.786,2.271,26.01,6.39,25.64,13.14,6.62,21.51,11.59,3.2,36.19,7.87,0.21,-6.73,0.15,0.0329,5.2,-6.73,-2.6,1,-1,1.325,11.847,0.044,0.1891,0.1467
2026-04-02 02:00:00+00:00,New York,40.7143,-74.006,7.45,13.81,63,3.57,24.2,27.3,11.36,2,3,0,0,0.49999999999999994,0.8660254037844387,6.813,0.561,18.637,5.428,2.377,19.49,3.055,2.427,25.33,6.6,18.91,13.29,4.51,15.54,12.87,1.0,13.41,8.56,0.85,-7.55,0.52,0.1288,3.1,-7.55,-4.18,1,-1,2.03,17.166,0.0497,0.1136,0.2593
2026-04-02 03:00:00+00:00,New York,40.7143,-74.006,6.54,14.28,59,3.6,20.2,27.8,27.34,3,3,0,0,0.7071067811865476,0.7071067811865476,6.863,0.509,19.203,6.352,0.977,20.05,3.275,2.495,25.639,7.45,11.36,13.81,6.39,25.64,13.14,1.0,23.98,10.34,-0.91,15.98,0.47,-0.1221,7.6,15.98,1.7,1,-1,1.768,15.946,0.0436,0.2734,0.2334
2026-04-02 04:00:00+00:00,New York,40.7143,-74.006,3.84,13.48,60,4.62,23.5,28.0,16.07,4,3,0,0,0.8660254037844386,0.5000000000000001,5.943,1.878,18.257,5.888,1.394,19.143,3.393,2.449,25.807,6.54,27.34,14.28,6.6,18.91,13.29,6.62,21.51,11.59,-2.7,-11.27,-0.8,-0.4128,4.5,-11.27,-2.84,1,-1,0.814,12.712,0.0256,0.1607,0.165
2026-04-02 05:00:00+00:00,New York,40.7143,-74.006,8.14,12.46,60,2.99,20.9,25.3,17.39,5,3,0,0,0.9659258262890683,0.25881904510252074,6.173,2.173,20.267,6.493,1.462,19.452,3.691,2.576,25.544,3.84,16.07,13.48,7.45,11.36,13.81,4.51,15.54,12.87,4.3,1.32,-1.02,1.1198,4.4,1.32,6.03,1,-1,2.634,19.417,0.0543,0.1739,0.3069
2026-04-02 06:00:00+00:00,New York,40.7143,-74.006,6.78,11.62,61,3.72,20.9,25.6,18.36,6,3,0,0,1.0,6.123233995736766e-17,6.253,2.198,17.273,6.558,1.465,18.238,3.825,2.652,25.276,8.14,17.39,12.46,6.54,27.34,14.28,6.39,25.64,13.14,-1.36,0.97,-0.84,-0.1671,4.7,0.97,-8.98,1,-1,1.775,15.969,0.0452,0.1836,0.2339
2026-04-02 07:00:00+00:00,New York,40.7143,-74.006,13.15,11.42,65,2.83,9.4,25.7,63.42,7,3,0,1,0.9659258262890683,-0.25881904510252063,9.357,3.355,33.057,7.65,3.067,25.657,4.14,3.252,25.843,6.78,18.36,11.62,3.84,16.07,13.48,6.6,18.91,13.29,6.37,45.06,-0.2,0.9395,16.3,45.06,47.35,1,1,4.488,22.184,0.0877,0.6342,0.3654
2026-04-02 08:00:00+00:00,New York,40.7143,-74.006,11.99,11.1,59,3.06,8.5,24.4,65.16,8,3,0,1,0.8660254037844387,-0.4999999999999998,10.64,3.393,48.98,8.407,3.533,34.623,4.439,3.625,26.391,13.15,63.42,11.42,8.14,17.39,12.46,7.45,11.36,13.81,-1.16,1.74,-0.32,-0.0882,15.9,1.74,47.77,1,1,3.794,18.671,0.0799,0.6516,0.2911
2026-04-02 09:00:00+00:00,New York,40.7143,-74.006,12.57,9.79,62,2.89,9.5,24.4,61.07,9,3,0,1,0.7071067811865476,-0.7071067811865475,12.57,0.58,63.217,9.412,3.747,40.245,4.71,3.978,27.171,11.99,65.16,11.1,6.78,18.36,11.62,6.54,27.34,14.28,0.58,-4.09,-1.31,0.0484,14.9,-4.09,42.71,1,1,4.204,20.736,0.0838,0.6107,0.3348
2026-04-02 10:00:00+00:00,New York,40.7143,-74.006,5.46,9.04,57,4.43,8.6,24.7,65.18,10,3,0,0,0.49999999999999994,-0.8660254037844387,10.007,3.948,63.803,9.682,3.296,48.43,4.896,3.901,28.989,12.57,61.07,9.79,13.15,63.42,11.42,3.84,16.07,13.48,-7.11,4.11,-0.75,-0.5656,16.1,4.11,1.76,1,1,1.205,12.583,0.0364,0.6518,0.1623
2026-04-02 11:00:00+00:00,New York,40.7143,-74.006,7.27,8.49,60,4.64,9.7,25.0,61.2,11,3,0,0,0.258819045102521,-0.9659258262890682,8.433,3.695,62.483,9.537,3.395,55.732,5.158,3.838,30.956,5.46,65.18,9.04,11.99,65.16,11.1,8.14,17.39,12.46,1.81,-3.98,-0.55,0.3315,15.3,-3.98,-3.96,1,1,1.534,12.658,0.0485,0.612,0.1639
2026-04-02 12:00:00+00:00,New York,40.7143,-74.006,7.11,8.0,61,3.58,21.1,25.3,16.6,12,3,0,0,1.2246467991473532e-16,-1.0,6.613,1.002,47.66,9.592,3.344,55.438,5.412,3.752,30.895,7.27,61.2,8.49,12.57,61.07,9.79,6.78,18.36,11.62,-0.16,-44.6,-0.49,-0.022,4.2,-44.6,-44.47,1,1,1.932,16.576,0.0474,0.166,0.2468
2026-04-02 13:00:00+00:00,New York,40.7143,-74.006,6.21,7.45,56,4.63,21.8,25.1,13.15,13,3,0,0,-0.2588190451025208,-0.9659258262890683,6.863,0.571,30.317,8.435,3.055,47.06,5.629,3.634,30.505,7.11,16.6,8.0,5.46,65.18,9.04,13.15,63.42,11.42,-0.9,-3.45,-0.55,-0.1266,3.3,-3.45,-52.03,-1,-1,1.313,11.839,0.0414,0.1315,0.1465
2026-04-02 14:00:00+00:00,New York,40.7143,-74.006,6.71,7.91,59,4.5,18.5,24.7,25.1,14,3,0,0,-0.4999999999999997,-0.8660254037844388,6.677,0.451,18.283,7.555,2.543,40.383,5.867,3.503,30.868,6.21,13.15,7.45,7.27,61.2,8.49,11.99,65.16,11.1,0.5,11.95,0.46,0.0805,6.2,11.95,-36.1,-1,-1,1.459,12.826,0.0447,0.251,0.1674
2026-04-02 15:00:00+00:00,New York,40.7143,-74.006,4.37,7.84,66,5.11,20.3,24.5,17.14,15,3,0,0,-0.7071067811865471,-0.7071067811865479,5.763,1.232,18.463,6.188,1.107,33.062,6.008,3.364,30.782,6.71,25.1,7.91,7.11,16.6,8.0,12.57,61.07,9.79,-2.34,-7.96,-0.07,-0.3487,4.2,-7.96,0.54,-1,-1,0.839,12.668,0.0291,0.1714,0.1641
2026-04-02 16:00:00+00:00,New York,40.7143,-74.006,4.91,8.01,57,5.17,21.5,25.0,14.0,16,3,0,0,-0.8660254037844385,-0.5000000000000004,5.33,1.225,18.747,6.097,1.199,24.532,6.17,3.201,30.48,4.37,17.14,7.84,6.21,13.15,7.45,5.46,65.18,9.04,0.54,-3.14,0.17,0.1236,3.5,-3.14,0.85,-1,-1,0.932,10.816,0.0327,0.14,0.1249
2026-04-02 17:00:00+00:00,New York,40.7143,-74.006,9.05,9.08,62,5.78,9.3,25.5,63.53,17,3,0,1,-0.9659258262890683,-0.25881904510252063,6.11,2.56,31.557,6.393,1.673,24.92,6.328,3.248,31.426,4.91,14.0,8.01,6.71,25.1,7.91,7.27,61.2,8.49,4.14,49.53,1.07,0.8432,16.2,49.53,38.43,-1,-1,1.539,10.544,0.0603,0.6353,0.1191
2026-04-02 18:00:00+00:00,New York,40.7143,-74.006,9.05,8.68,60,5.03,10.1,24.8,59.27,18,3,0,1,-1.0,-1.8369701987210297e-16,7.67,2.39,45.6,6.717,1.996,32.032,6.663,3.085,32.105,9.05,63.53,9.08,4.37,17.14,7.84,7.11,16.6,8.0,0.0,-4.26,-0.4,0.0,14.7,-4.26,42.13,1,-1,1.764,11.696,0.0603,0.5927,0.1435
2026-04-02 19:00:00+00:00,New York,40.7143,-74.006,9.05,9.89,59,6.38,9.3,24.8,62.5,19,3,0,1,-0.9659258262890684,0.2588190451025203,9.05,0.0,61.767,7.19,2.18,40.257,6.907,3.03,33.201,9.05,59.27,8.68,4.91,14.0,8.01,6.21,13.15,7.45,0.0,3.23,1.21,0.0,15.5,3.23,48.5,1,1,1.397,9.105,0.0603,0.625,0.0887
2026-04-02 20:00:00+00:00,New York,40.7143,-74.006,5.34,10.88,60,5.41,21.7,25.3,14.23,20,3,0,0,-0.8660254037844386,0.5000000000000001,7.813,2.142,45.333,6.962,2.308,38.445,7.088,2.782,33.235,9.05,62.5,9.89,9.05,63.53,9.08,6.71,25.1,7.91,-3.71,-48.27,0.99,-0.4099,3.6,-48.27,-49.3,1,1,0.969,10.889,0.0356,0.1423,0.1264
2026-04-02 21:00:00+00:00,New York,40.7143,-74.006,3.3,10.85,62,5.33,21.3,24.9,14.46,21,3,0,0,-0.7071067811865477,0.7071067811865474,5.897,2.915,30.397,6.783,2.574,37.998,7.184,2.597,32.839,5.34,14.23,10.88,9.05,59.27,8.68,4.37,17.14,7.84,-2.04,0.23,-0.03,-0.382,3.6,0.23,-44.81,1,1,0.608,11.418,0.022,0.1446,0.1376
2026-04-02 22:00:00+00:00,New York,40.7143,-74.006,3.33,10.06,62,6.45,19.1,24.4,21.72,22,3,0,0,-0.5000000000000004,0.8660254037844384,3.99,1.169,16.803,6.52,2.868,39.285,7.047,2.712,32.848,3.3,14.46,10.85,9.05,62.5,9.89,4.91,14.0,8.01,0.03,7.26,-0.79,0.0091,5.3,7.26,-40.78,-1,-1,0.508,9.466,0.0222,0.2172,0.0963
2026-04-02 23:00:00+00:00,New York,40.7143,-74.006,4.67,11.07,65,7.0,21.9,25.4,13.78,23,3,0,0,-0.25881904510252157,0.9659258262890681,3.767,0.782,16.653,5.79,2.644,30.993,7.053,2.706,32.774,3.33,21.72,10.06,5.34,14.23,10.88,9.05,63.53,9.08,1.34,-7.94,1.01,0.4024,3.5,-7.94,-0.45,-1,-1,0.658,9.155,0.0311,0.1378,0.0897
2026-04-03 00:00:00+00:00,New York,40.7143,-74.006,4.8,10.99,69,6.06,22.1,28.1,21.35,0,4,0,0,0.0,1.0,4.267,0.814,18.95,5.082,2.112,24.673,6.987,2.742,32.595,4.67,13.78,11.07,3.3,14.46,10.85,9.05,59.27,8.68,0.13,7.57,-0.08,0.0278,6.0,7.57,6.89,-1,-1,0.779,11.201,0.032,0.2135,0.133
2026-04-03 01:00:00+00:00,New York,40.7143,-74.006,3.75,11.43,65,5.68,20.8,27.8,25.18,1,4,0,0,0.25881904510252074,0.9659258262890683,4.407,0.572,20.103,4.198,0.854,18.453,6.868,2.82,32.857,4.8,21.35,10.99,3.33,21.72,10.06,9.05,62.5,9.89,-1.05,3.83,0.44,-0.2188,7.0,3.83,3.46,-1,-1,0.649,11.246,0.025,0.2518,0.134
2026-04-03 02:00:00+00:00,New York,40.7143,-74.006,5.59,11.94,60,4.87,21.1,27.5,23.27,2,4,0,0,0.49999999999999994,0.8660254037844387,4.713,0.923,23.267,4.24,0.924,19.96,6.791,2.829,33.353,3.75,25.18,11.43,4.67,13.78,11.07,5.34,14.23,10.88,1.84,-1.91,0.51,0.4907,6.4,-1.91,9.49,-1,-1,1.125,12.072,0.0373,0.2327,0.1515
2026-04-03 03:00:00+00:00,New York,40.7143,-74.006,3.93,11.36,59,6.06,22.6,28.1,19.57,3,4,0,0,0.7071067811865476,0.7071067811865476,4.423,1.014,22.673,4.345,0.827,20.812,6.682,2.888,33.029,5.59,23.27,11.94,4.8,21.35,10.99,3.3,14.46,10.85,-1.66,-3.7,-0.58,-0.297,5.5,-3.7,-1.78,-1,-1,0.638,9.578,0.0262,0.1957,0.0987
2026-04-03 04:00:00+00:00,New York,40.7143,-74.006,4.17,11.37,71,5.25,24.2,27.7,12.64,4,4,0,0,0.8660254037844386,0.5000000000000001,4.563,0.897,18.493,4.485,0.679,19.298,6.696,2.875,32.886,3.93,19.57,11.36,3.75,25.18,11.43,3.33,21.72,10.06,0.24,-6.93,0.01,0.0611,3.5,-6.93,-12.54,1,1,0.779,13.271,0.0278,0.1264,0.1768
2026-04-03 05:00:00+00:00,New York,40.7143,-74.006,5.82,11.36,73,4.49,20.9,25.3,17.39,5,4,0,0,0.9659258262890683,0.25881904510252074,4.64,1.029,16.533,4.677,0.875,19.9,6.599,2.863,32.886,4.17,12.64,11.37,5.59,23.27,11.94,4.67,13.78,11.07,1.65,4.75,-0.01,0.3957,4.4,4.75,-5.88,1,-1,1.268,15.904,0.0388,0.1739,0.2326
2026-04-03 06:00:00+00:00,New York,40.7143,-74.006,5.82,10.34,65,4.29,18.6,25.4,26.77,6,4,0,0,1.0,6.123233995736766e-17,5.27,0.953,18.933,4.847,0.995,20.803,6.559,2.867,33.237,5.82,17.39,11.36,3.93,19.57,11.36,4.8,21.35,10.99,0.0,9.38,-1.02,0.0,6.8,9.38,7.2,1,-1,1.326,14.806,0.0388,0.2677,0.2093
2026-04-03 07:00:00+00:00,New York,40.7143,-74.006,10.91,9.67,66,6.41,15.0,25.2,40.48,7,4,0,1,0.9659258262890683,-0.25881904510252063,7.517,2.939,28.213,6.04,2.528,23.353,6.466,2.673,32.281,5.82,26.77,10.34,4.17,12.64,11.37,3.75,25.18,11.43,5.09,13.71,-0.67,0.8746,10.2,13.71,27.84,1,1,1.676,10.138,0.0727,0.4048,0.1106
2026-04-03 08:00:00+00:00,New York,40.7143,-74.006,11.67,8.76,68,5.37,14.8,25.4,41.73,8,4,0,1,0.8660254037844387,-0.4999999999999998,9.467,3.181,36.327,7.053,3.385,26.43,6.453,2.645,31.305,10.91,40.48,9.67,5.82,17.39,11.36,5.59,23.27,11.94,0.76,1.25,-0.91,0.0697,10.6,1.25,24.34,1,1,2.133,12.431,0.0778,0.4173,0.1591
2026-04-03 09:00:00+00:00,New York,40.7143,-74.006,6.96,8.34,69,5.68,13.2,25.1,47.41,9,4,0,1,0.7071067811865476,-0.7071067811865475,9.847,2.529,43.207,7.558,3.034,31.07,6.219,2.307,30.735,11.67,41.73,8.76,5.82,26.77,10.34,3.93,19.57,11.36,-4.71,5.68,-0.42,-0.4036,11.9,5.68,20.64,1,1,1.204,11.938,0.0464,0.4741,0.1486
2026-04-03 10:00:00+00:00,New York,40.7143,-74.006,22.3,7.27,70,6.42,21.0,25.1,16.33,10,4,0,0,0.49999999999999994,-0.8660254037844387,13.643,7.858,35.157,10.58,6.278,31.685,6.92,4.004,28.7,6.96,47.41,8.34,10.91,40.48,9.67,4.17,12.64,11.37,15.34,-31.08,-1.07,2.204,4.1,-31.08,-24.15,1,1,3.42,10.736,0.1487,0.1633,0.1232
2026-04-03 11:00:00+00:00,New York,40.7143,-74.006,40.31,6.73,71,6.57,18.6,25.0,25.6,11,4,0,0,0.258819045102521,-0.9659258262890682,23.19,16.693,29.78,16.328,13.115,33.053,8.297,7.907,27.217,22.3,16.33,7.27,11.67,41.73,8.76,5.82,17.39,11.36,18.01,9.27,-0.54,0.8076,6.4,9.27,-16.13,1,1,6.043,10.645,0.2687,0.256,0.1213
2026-04-03 12:00:00+00:00,New York,40.7143,-74.006,21.24,6.62,68,6.88,18.6,25.1,25.9,12,4,0,0,1.2246467991473532e-16,-1.0,27.95,10.717,22.61,18.898,12.117,32.908,8.886,8.329,27.604,40.31,25.6,6.73,6.96,47.41,8.34,5.82,26.77,10.34,-19.07,0.3,-0.11,-0.4731,6.5,0.3,-21.51,1,1,3.043,9.742,0.1416,0.259,0.1022
2026-04-03 13:00:00+00:00,New York,40.7143,-74.006,4.43,6.77,69,6.34,19.3,24.8,22.18,13,4,0,0,-0.2588190451025208,-0.9659258262890683,21.993,17.952,24.56,17.818,13.211,29.858,8.812,8.362,27.98,21.24,25.9,6.62,22.3,16.33,7.27,10.91,40.48,9.67,-16.81,-3.72,0.15,-0.7914,5.5,-3.72,5.85,1,-1,0.688,10.714,0.0295,0.2218,0.1227
2026-04-03 14:00:00+00:00,New York,40.7143,-74.006,3.26,6.03,68,7.07,19.2,24.2,20.66,14,4,0,0,-0.4999999999999997,-0.8660254037844388,9.643,10.06,22.913,16.417,14.387,26.347,8.668,8.429,27.795,4.43,22.18,6.77,40.31,25.6,6.73,11.67,41.73,8.76,-1.17,-1.52,-0.74,-0.2641,5.0,-1.52,-4.94,1,-1,0.455,9.484,0.0217,0.2066,0.0967
2026-04-03 15:00:00+00:00,New York,40.7143,-74.006,1.0,6.38,64,8.47,21.2,24.5,13.47,15,4,0,0,-0.7071067811865471,-0.7071067811865479,2.897,1.744,18.77,15.423,15.345,20.69,8.528,8.531,27.642,3.26,20.66,6.03,21.24,25.9,6.62,6.96,47.41,8.34,-2.26,-7.19,0.35,-0.6933,3.3,-7.19,-12.43,-1,-1,0.117,7.468,0.0067,0.1347,0.0541
2026-04-03 16:00:00+00:00,New York,40.7143,-74.006,1.91,6.01,69,8.63,18.5,25.4,27.17,16,4,0,0,-0.8660254037844385,-0.5000000000000004,2.057,1.137,20.433,12.025,15.769,22.497,8.402,8.608,28.191,1.0,13.47,6.38,4.43,22.18,6.77,22.3,16.33,7.27,0.91,13.7,-0.37,0.91,6.9,13.7,4.99,-1,-1,0.219,7.904,0.0127,0.2717,0.0633
2026-04-03 17:00:00+00:00,New York,40.7143,-74.006,6.11,6.16,70,9.13,14.8,25.4,41.73,17,4,0,1,-0.9659258262890683,-0.25881904510252063,3.007,2.726,27.457,6.325,7.528,25.185,8.28,8.62,27.283,1.91,27.17,6.01,3.26,20.66,6.03,40.31,25.6,6.73,4.2,14.56,0.15,2.199,10.6,14.56,21.07,-1,-1,0.662,7.584,0.0407,0.4173,0.0565
